,1,6,107,25.5,283,"Both","Automatic",6,"2-Wheel Drive, Front","Not eqipped",2.06,24.4,4500,243.36,0.127558,0.004259,0.002315,"Three-way catalyst",6
,1,6,108,29.4,260,"Truck","Automatic",5,"2-Wheel Drive, Rear","Not eqipped",3.21,31.8,4500,,,,,,
,1,6,109,30.4,210,"Truck","Automatic",4,"2-Wheel Drive, Rear","Not eqipped",3.73,30.6,4250,,,,,"Three-way catalyst",6
,1,6,110,39.7,172,"Both","Manual",5,"2-Wheel Drive, Front","Not eqipped",2.97,37.7,3500,,,,,"Three-way catalyst",4
,1,6,111,31.9,172,"Truck","Continuously Variable",1,"4-Wheel Drive","Not eqipped",3.21,39.8,3750,277.615,0.111091,0.003316,0.0059,"Three-way catalyst",4
,1,6,112,27.2,345,"Truck","Automatic",5,"2-Wheel Drive, Rear","Not eqipped",3.21,22.8,5500,,,,,"Three-way catalyst",8
,1,6,113,27.8,215,"Truck","Automatic",4,"2-Wheel Drive, Rear","Not eqipped",3.55,26.7,5000,319.067,0.123641,0.004627,0.000484,,
,1,6,114,16.5,295,"Truck","Automatic",5,"4-Wheel Drive","Not eqipped",3.55,25.4,6000,374.4,0.2125,0.0237,0.0512,,
,1,6,115,24.8,283,"Both","Automatic",6,"2-Wheel Drive, Front","Not eqipped",2.06,26.3,4750,250.166,0.028325,0.005638,0.028432,"Three-way catalyst",6
,1,6,116,27.7,200,"Truck","Automatic",4,"4-Wheel Drive","Not eqipped",3.73,28.3,4750,319.535,0.062609,0.002867,0.002016,"Three-way catalyst",6
,1,7,117,20.9,190,"Truck","Automatic",4,"2-Wheel Drive, Rear","Not eqipped",3.55,29.8,3750,312.3,0.08,0.01,0.06,"Three-way catalyst",6
,1,8,118,21.2,250,"Car","Automatic",4,"2-Wheel Drive, Rear","Not eqipped",3.27,29.3,4500,294.693,0.232673,0.0180265,0.000663,,
,1,8,119,21.3,250,"Car","Automatic",4,"2-Wheel Drive, Rear","Not eqipped",3.55,31.8,4500,294.057,0.199897,0.0283173,0.0060529,"Three-way catalyst",8
,1,8,120,15.9,225,"Truck","Automatic",4,"2-Wheel Drive, Rear","Not eqipped",4.1,34.1,6000,393.09,0.331406,0.0025709,0.0039526,"Three-way catalyst",8
,1,8,121,16.4,255,"Truck","Automatic",4,"2-Wheel Drive, Rear","Not eqipped",3.73,31,5500,,,,,"Three-way catalyst",8
,1,8,122,17.7,305,"Truck","Automatic",5,"2-Wheel Drive, Rear","Not eqipped",3.73,30.3,7000,499.617,1.23078,0.0274635,0.0109831,"Three-way catalyst",10
,1,8,123,15.5,255,"Truck","Automatic",4,"2-Wheel Drive, Rear","Not eqipped",3.73,29.8,6500,405.371,0.0975681,0.0032702,0.006864,"Three-way catalyst",8
,1,8,124,18.6,305,"Truck","Automatic",5,"2-Wheel Drive, Rear","Not eqipped",3.73,30.3,6000,,,,,"Three-way catalyst",10
,1,8,125,35.7,305,"Truck","Semi-Automatic",6,"All Wheel Drive","Not eqipped",3.16,28.1,4500,,,,,"Three-way catalyst",6
,1,8,126,37.5,305,"Truck","Semi-Automatic",6,"2-Wheel Drive, Front","Not eqipped",3.16,27.6,4500,236.52,0.170541,0.0109412,0.0084501,"Three-way catalyst",6
,1,8,127,39.3,175,"Truck","Automatic",6,"2-Wheel Drive, Front","Not eqipped",3.51,31.4,3625,226.1971118,0.1245477,0.0068916,0.010326,"Three-way catalyst",4
,1,8,128,25.8,240,"Truck","Automatic",6,"2-Wheel Drive, Front","Not eqipped",3.51,31.4,3750,242.761,0.0256703,0.0053376,0.002761,"Three-way catalyst",6
,1,8,129,37,175,"Truck","Automatic",6,"All Wheel Drive","Not eqipped",3.51,31.4,3875,239.635,0.123717,0.0014464,0.0025508,"Three-way catalyst",4
,1,8,130,22.8,240,"Truck","Automatic",6,"All Wheel Drive","Not eqipped",3.51,31.9,4000,275.4,0.0381146,0.0009328,0.0020467,"Three-way catalyst",6
,1,8,131,42.9,155,"Truck","Continuously Variable",1,"2-Wheel Drive, Front","Not eqipped",1,8.4,4000,206.501,0.0457691,0,0.0009416,"Three-way catalyst",4
